"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Michigan"	"26"	"1994"	"1994"	"Female"	"F"	177	4918769	3.6	0.0%
	"Michigan"	"26"	"1994"	"1994"	"Male"	"M"	859	4682605	18.3	0.1%
	"Michigan"	"26"	"1995"	"1995"	"Female"	"F"	172	4953471	3.5	0.0%
	"Michigan"	"26"	"1995"	"1995"	"Male"	"M"	808	4724688	17.1	0.1%
	"Michigan"	"26"	"1996"	"1996"	"Female"	"F"	198	4991796	4.0	0.0%
	"Michigan"	"26"	"1996"	"1996"	"Male"	"M"	916	4769620	19.2	0.2%
	"Michigan"	"26"	"1997"	"1997"	"Female"	"F"	182	5013448	3.6	0.0%
	"Michigan"	"26"	"1997"	"1997"	"Male"	"M"	828	4798320	17.3	0.1%
	"Michigan"	"26"	"1998"	"1998"	"Female"	"F"	164	5029811	3.3	0.0%
	"Michigan"	"26"	"1998"	"1998"	"Male"	"M"	805	4821795	16.7	0.1%
	"Minnesota"	"27"	"1979"	"1979"	"Female"	"F"	100	2060341	4.9	0.0%
	"Minnesota"	"27"	"1979"	"1979"	"Male"	"M"	316	1983104	15.9	0.1%
	"Minnesota"	"27"	"1980"	"1980"	"Female"	"F"	101	2081088	4.9	0.0%
	"Minnesota"	"27"	"1980"	"1980"	"Male"	"M"	340	2001216	17.0	0.1%
	"Minnesota"	"27"	"1981"	"1981"	"Female"	"F"	96	2099665	4.6	0.0%
	"Minnesota"	"27"	"1981"	"1981"	"Male"	"M"	346	2016896	17.2	0.1%
	"Minnesota"	"27"	"1982"	"1982"	"Female"	"F"	104	2109965	4.9	0.0%
	"Minnesota"	"27"	"1982"	"1982"	"Male"	"M"	366	2024600	18.1	0.1%
	"Minnesota"	"27"	"1983"	"1983"	"Female"	"F"	97	2113772	4.6	0.0%
	"Minnesota"	"27"	"1983"	"1983"	"Male"	"M"	347	2027075	17.1	0.1%
	"Minnesota"	"27"	"1984"	"1984"	"Female"	"F"	102	2123514	4.8	0.0%
	"Minnesota"	"27"	"1984"	"1984"	"Male"	"M"	341	2034948	16.8	0.1%
	"Minnesota"	"27"	"1985"	"1985"	"Female"	"F"	96	2137032	4.5	0.0%
	"Minnesota"	"27"	"1985"	"1985"	"Male"	"M"	363	2048557	17.7	0.1%
	"Minnesota"	"27"	"1986"	"1986"	"Female"	"F"	121	2146474	5.6	0.0%
	"Minnesota"	"27"	"1986"	"1986"	"Male"	"M"	420	2058585	20.4	0.1%
	"Minnesota"	"27"	"1987"	"1987"	"Female"	"F"	122	2161074	5.6	0.0%
	"Minnesota"	"27"	"1987"	"1987"	"Male"	"M"	424	2073547	20.4	0.1%
	"Minnesota"	"27"	"1988"	"1988"	"Female"	"F"	107	2191577	4.9	0.0%
	"Minnesota"	"27"	"1988"	"1988"	"Male"	"M"	381	2104937	18.1	0.1%
	"Minnesota"	"27"	"1989"	"1989"	"Female"	"F"	106	2211983	4.8	0.0%
	"Minnesota"	"27"	"1989"	"1989"	"Male"	"M"	409	2126156	19.2	0.1%
	"Minnesota"	"27"	"1990"	"1990"	"Female"	"F"	114	2229137	5.1	0.0%
	"Minnesota"	"27"	"1990"	"1990"	"Male"	"M"	432	2145007	20.1	0.1%
	"Minnesota"	"27"	"1991"	"1991"	"Female"	"F"	89	2261622	3.9	0.0%
	"Minnesota"	"27"	"1991"	"1991"	"Male"	"M"	422	2180928	19.3	0.1%
	"Minnesota"	"27"	"1992"	"1992"	"Female"	"F"	96	2286073	4.2	0.0%
	"Minnesota"	"27"	"1992"	"1992"	"Male"	"M"	417	2210075	18.9	0.1%
	"Minnesota"	"27"	"1993"	"1993"	"Female"	"F"	104	2314908	4.5	0.0%
	"Minnesota"	"27"	"1993"	"1993"	"Male"	"M"	394	2242030	17.6	0.1%
	"Minnesota"	"27"	"1994"	"1994"	"Female"	"F"	88	2341251	3.8	0.0%
	"Minnesota"	"27"	"1994"	"1994"	"Male"	"M"	406	2270525	17.9	0.1%
	"Minnesota"	"27"	"1995"	"1995"	"Female"	"F"	88	2363990	3.7	0.0%
	"Minnesota"	"27"	"1995"	"1995"	"Male"	"M"	432	2297121	18.8	0.1%
	"Minnesota"	"27"	"1996"	"1996"	"Female"	"F"	92	2388928	3.9	0.0%
	"Minnesota"	"27"	"1996"	"1996"	"Male"	"M"	399	2325049	17.2	0.1%
	"Minnesota"	"27"	"1997"	"1997"	"Female"	"F"	74	2412709	3.1	0.0%
	"Minnesota"	"27"	"1997"	"1997"	"Male"	"M"	398	2351750	16.9	0.1%
	"Minnesota"	"27"	"1998"	"1998"	"Female"	"F"	77	2437131	3.2	0.0%
	"Minnesota"	"27"	"1998"	"1998"	"Male"	"M"	382	2377972	16.1	0.1%
	"Mississippi"	"28"	"1979"	"1979"	"Female"	"F"	64	1301671	4.9	0.0%
	"Mississippi"	"28"	"1979"	"1979"	"Male"	"M"	172	1209585	14.2	0.0%
	"Mississippi"	"28"	"1980"	"1980"	"Female"	"F"	50	1308923	3.8	0.0%
	"Mississippi"	"28"	"1980"	"1980"	"Male"	"M"	181	1216524	14.9	0.0%
	"Mississippi"	"28"	"1981"	"1981"	"Female"	"F"	70	1318257	5.3	0.0%
	"Mississippi"	"28"	"1981"	"1981"	"Male"	"M"	174	1223041	14.2	0.0%
	"Mississippi"	"28"	"1982"	"1982"	"Female"	"F"	55	1327583	4.1	0.0%
	"Mississippi"	"28"	"1982"	"1982"	"Male"	"M"	168	1230749	13.7	0.0%
	"Mississippi"	"28"	"1983"	"1983"	"Female"	"F"	57	1333003	4.3	0.0%
	"Mississippi"	"28"	"1983"	"1983"	"Male"	"M"	196	1234088	15.9	0.0%
	"Mississippi"	"28"	"1984"	"1984"	"Female"	"F"	59	1338956	4.4	0.0%
	"Mississippi"	"28"	"1984"	"1984"	"Male"	"M"	215	1238584	17.4	0.0%
	"Mississippi"	"28"	"1985"	"1985"	"Female"	"F"	54	1345359	4.0	0.0%
	"Mississippi"	"28"	"1985"	"1985"	"Male"	"M"	219	1242236	17.6	0.0%
	"Mississippi"	"28"	"1986"	"1986"	"Female"	"F"	73	1347472	5.4	0.0%
	"Mississippi"	"28"	"1986"	"1986"	"Male"	"M"	219	1245062	17.6	0.0%
	"Mississippi"	"28"	"1987"	"1987"	"Female"	"F"	61	1346392	4.5	0.0%
	"Mississippi"	"28"	"1987"	"1987"	"Male"	"M"	224	1241833	18.0	0.0%
	"Mississippi"	"28"	"1988"	"1988"	"Female"	"F"	65	1344777	4.8	0.0%
	"Mississippi"	"28"	"1988"	"1988"	"Male"	"M"	232	1237144	18.8	0.0%
	"Mississippi"	"28"	"1989"	"1989"	"Female"	"F"	77	1343425	5.7	0.0%
	"Mississippi"	"28"	"1989"	"1989"	"Male"	"M"	237	1233875	19.2	0.0%
	"Mississippi"	"28"	"1990"	"1990"	"Female"	"F"	53	1343478	3.9	0.0%
	"Mississippi"	"28"	"1990"	"1990"	"Male"	"M"	236	1231585	19.2	0.0%
	"Mississippi"	"28"	"1991"	"1991"	"Female"	"F"	71	1355469	5.2	0.0%
	"Mississippi"	"28"	"1991"	"1991"	"Male"	"M"	254	1245555	20.4	0.0%
	"Mississippi"	"28"	"1992"	"1992"	"Female"	"F"	71	1366864	5.2	0.0%
	"Mississippi"	"28"	"1992"	"1992"	"Male"	"M"	262	1257814	20.8	0.0%
	"Mississippi"	"28"	"1993"	"1993"	"Female"	"F"	55	1381397	4.0	0.0%
	"Mississippi"	"28"	"1993"	"1993"	"Male"	"M"	272	1274974	21.3	0.0%
	"Mississippi"	"28"	"1994"	"1994"	"Female"	"F"	53	1398279	3.8	0.0%
	"Mississippi"	"28"	"1994"	"1994"	"Male"	"M"	262	1292232	20.3	0.0%
	"Mississippi"	"28"	"1995"	"1995"	"Female"	"F"	56	1414833	4.0	0.0%
	"Mississippi"	"28"	"1995"	"1995"	"Male"	"M"	263	1309267	20.1	0.0%
	"Mississippi"	"28"	"1996"	"1996"	"Female"	"F"	67	1427085	4.7	0.0%
	"Mississippi"	"28"	"1996"	"1996"	"Male"	"M"	243	1322798	18.4	0.0%
	"Mississippi"	"28"	"1997"	"1997"	"Female"	"F"	60	1441102	4.2	0.0%
	"Mississippi"	"28"	"1997"	"1997"	"Male"	"M"	279	1337455	20.9	0.0%
	"Mississippi"	"28"	"1998"	"1998"	"Female"	"F"	59	1455363	4.1	0.0%
	"Mississippi"	"28"	"1998"	"1998"	"Male"	"M"	270	1351728	20.0	0.0%
	"Missouri"	"29"	"1979"	"1979"	"Female"	"F"	133	2540014	5.2	0.0%
	"Missouri"	"29"	"1979"	"1979"	"Male"	"M"	429	2356261	18.2	0.1%
	"Missouri"	"29"	"1980"	"1980"	"Female"	"F"	136	2555513	5.3	0.0%
	"Missouri"	"29"	"1980"	"1980"	"Male"	"M"	449	2369301	19.0	0.1%
	"Missouri"	"29"	"1981"	"1981"	"Female"	"F"	136	2560740	5.3	0.0%
	"Missouri"	"29"	"1981"	"1981"	"Male"	"M"	453	2375295	19.1	0.1%
	"Missouri"	"29"	"1982"	"1982"	"Female"	"F"	137	2559787	5.4	0.0%
	"Missouri"	"29"	"1982"	"1982"	"Male"	"M"	446	2372729	18.8	0.1%
	"Missouri"	"29"	"1983"	"1983"	"Female"	"F"	158	2569166	6.1	0.0%
	"Missouri"	"29"	"1983"	"1983"	"Male"	"M"	524	2375986	22.1	0.1%
	"Missouri"	"29"	"1984"	"1984"	"Female"	"F"	152	2584525	5.9	0.0%
	"Missouri"	"29"	"1984"	"1984"	"Male"	"M"	513	2390905	21.5	0.1%
	"Missouri"	"29"	"1985"	"1985"	"Female"	"F"	140	2597394	5.4	0.0%
	"Missouri"	"29"	"1985"	"1985"	"Male"	"M"	531	2405233	22.1	0.1%
	"Missouri"	"29"	"1986"	"1986"	"Female"	"F"	139	2607759	5.3	0.0%
	"Missouri"	"29"	"1986"	"1986"	"Male"	"M"	581	2416158	24.0	0.1%
	"Missouri"	"29"	"1987"	"1987"	"Female"	"F"	148	2624719	5.6	0.0%
	"Missouri"	"29"	"1987"	"1987"	"Male"	"M"	601	2432873	24.7	0.1%
	"Missouri"	"29"	"1988"	"1988"	"Female"	"F"	144	2637286	5.5	0.0%
	"Missouri"	"29"	"1988"	"1988"	"Male"	"M"	541	2446755	22.1	0.1%
	"Missouri"	"29"	"1989"	"1989"	"Female"	"F"	137	2643668	5.2	0.0%
	"Missouri"	"29"	"1989"	"1989"	"Male"	"M"	528	2455560	21.5	0.1%
	"Missouri"	"29"	"1990"	"1990"	"Female"	"F"	120	2654123	4.5	0.0%
	"Missouri"	"29"	"1990"	"1990"	"Male"	"M"	588	2465687	23.8	0.1%
	"Missouri"	"29"	"1991"	"1991"	"Female"	"F"	128	2679549	4.8	0.0%
	"Missouri"	"29"	"1991"	"1991"	"Male"	"M"	586	2493931	23.5	0.1%
	"Missouri"	"29"	"1992"	"1992"	"Female"	"F"	108	2698868	4.0	0.0%
	"Missouri"	"29"	"1992"	"1992"	"Male"	"M"	518	2519391	20.6	0.1%
	"Missouri"	"29"	"1993"	"1993"	"Female"	"F"	114	2725371	4.2	0.0%
	"Missouri"	"29"	"1993"	"1993"	"Male"	"M"	558	2547830	21.9	0.1%
	"Missouri"	"29"	"1994"	"1994"	"Female"	"F"	116	2750898	4.2	0.0%
	"Missouri"	"29"	"1994"	"1994"	"Male"	"M"	612	2575566	23.8	0.1%
	"Missouri"	"29"	"1995"	"1995"	"Female"	"F"	122	2776069	4.4	0.0%
	"Missouri"	"29"	"1995"	"1995"	"Male"	"M"	599	2603840	23.0	0.1%
	"Missouri"	"29"	"1996"	"1996"	"Female"	"F"	135	2800923	4.8	0.0%
	"Missouri"	"29"	"1996"	"1996"	"Male"	"M"	625	2633089	23.7	0.1%
	"Missouri"	"29"	"1997"	"1997"	"Female"	"F"	122	2824344	4.3	0.0%
	"Missouri"	"29"	"1997"	"1997"	"Male"	"M"	588	2658924	22.1	0.1%
	"Missouri"	"29"	"1998"	"1998"	"Female"	"F"	150	2844232	5.3	0.0%
	"Missouri"	"29"	"1998"	"1998"	"Male"	"M"	548	2680518	20.4	0.1%
	"Montana"	"30"	"1979"	"1979"	"Female"	"F"	17	395667	4.3 (Unreliable)	0.0%
	"Montana"	"30"	"1979"	"1979"	"Male"	"M"	101	394931	25.6	0.0%
	"Montana"	"30"	"1980"	"1980"	"Female"	"F"	23	394719	5.8	0.0%
	"Montana"	"30"	"1980"	"1980"	"Male"	"M"	91	393285	23.1	0.0%
	"Montana"	"30"	"1981"	"1981"	"Female"	"F"	23	399279	5.8	0.0%
	"Montana"	"30"	"1981"	"1981"	"Male"	"M"	113	396945	28.5	0.0%
	"Montana"	"30"	"1982"	"1982"	"Female"	"F"	23	404034	5.7	0.0%
	"Montana"	"30"	"1982"	"1982"	"Male"	"M"	103	400728	25.7	0.0%
	"Montana"	"30"	"1983"	"1983"	"Female"	"F"	21	408907	5.1	0.0%
	"Montana"	"30"	"1983"	"1983"	"Male"	"M"	118	405087	29.1	0.0%
	"Montana"	"30"	"1984"	"1984"	"Female"	"F"	36	412844	8.7	0.0%
	"Montana"	"30"	"1984"	"1984"	"Male"	"M"	99	407965	24.3	0.0%
	"Montana"	"30"	"1985"	"1985"	"Female"	"F"	20	413618	4.8	0.0%
	"Montana"	"30"	"1985"	"1985"	"Male"	"M"	124	407988	30.4	0.0%
	"Montana"	"30"	"1986"	"1986"	"Female"	"F"	27	409382	6.6	0.0%
	"Montana"	"30"	"1986"	"1986"	"Male"	"M"	150	403346	37.2	0.0%
	"Montana"	"30"	"1987"	"1987"	"Female"	"F"	29	405462	7.2	0.0%
	"Montana"	"30"	"1987"	"1987"	"Male"	"M"	129	398640	32.4	0.0%
	"Montana"	"30"	"1988"	"1988"	"Female"	"F"	18	403265	4.5 (Unreliable)	0.0%
	"Montana"	"30"	"1988"	"1988"	"Male"	"M"	127	395929	32.1	0.0%
	"Montana"	"30"	"1989"	"1989"	"Female"	"F"	27	403186	6.7	0.0%
	"Montana"	"30"	"1989"	"1989"	"Male"	"M"	134	395820	33.9	0.0%
	"Montana"	"30"	"1990"	"1990"	"Female"	"F"	34	403085	8.4	0.0%
	"Montana"	"30"	"1990"	"1990"	"Male"	"M"	133	395689	33.6	0.0%
	"Montana"	"30"	"1991"	"1991"	"Female"	"F"	32	408290	7.8	0.0%
	"Montana"	"30"	"1991"	"1991"	"Male"	"M"	129	401644	32.1	0.0%
	"Montana"	"30"	"1992"	"1992"	"Female"	"F"	30	416061	7.2	0.0%
	"Montana"	"30"	"1992"	"1992"	"Male"	"M"	123	409815	30.0	0.0%
	"Montana"	"30"	"1993"	"1993"	"Female"	"F"	30	424949	7.1	0.0%
	"Montana"	"30"	"1993"	"1993"	"Male"	"M"	125	420029	29.8	0.0%
	"Montana"	"30"	"1994"	"1994"	"Female"	"F"	22	433149	5.1	0.0%
	"Montana"	"30"	"1994"	"1994"	"Male"	"M"	136	428289	31.8	0.0%
	"Montana"	"30"	"1995"	"1995"	"Female"	"F"	31	440811	7.0	0.0%
	"Montana"	"30"	"1995"	"1995"	"Male"	"M"	170	436075	39.0	0.0%
	"Montana"	"30"	"1996"	"1996"	"Female"	"F"	23	445337	5.2	0.0%
	"Montana"	"30"	"1996"	"1996"	"Male"	"M"	151	441005	34.2	0.0%
	"Montana"	"30"	"1997"	"1997"	"Female"	"F"	36	447339	8.0	0.0%
	"Montana"	"30"	"1997"	"1997"	"Male"	"M"	147	442781	33.2	0.0%
	"Montana"	"30"	"1998"	"1998"	"Female"	"F"	27	448585	6.0	0.0%
	"Montana"	"30"	"1998"	"1998"	"Male"	"M"	131	444092	29.5	0.0%
	"Nebraska"	"31"	"1979"	"1979"	"Female"	"F"	24	801853	3.0	0.0%
	"Nebraska"	"31"	"1979"	"1979"	"Male"	"M"	135	764920	17.6	0.0%
	"Nebraska"	"31"	"1980"	"1980"	"Female"	"F"	28	805035	3.5	0.0%
	"Nebraska"	"31"	"1980"	"1980"	"Male"	"M"	130	767569	16.9	0.0%
	"Nebraska"	"31"	"1981"	"1981"	"Female"	"F"	36	809722	4.4	0.0%
	"Nebraska"	"31"	"1981"	"1981"	"Male"	"M"	123	770683	16.0	0.0%
	"Nebraska"	"31"	"1982"	"1982"	"Female"	"F"	39	811409	4.8	0.0%
	"Nebraska"	"31"	"1982"	"1982"	"Male"	"M"	125	771624	16.2	0.0%
	"Nebraska"	"31"	"1983"	"1983"	"Female"	"F"	28	812435	3.4	0.0%
	"Nebraska"	"31"	"1983"	"1983"	"Male"	"M"	119	772115	15.4	0.0%
	"Nebraska"	"31"	"1984"	"1984"	"Female"	"F"	25	814468	3.1	0.0%
	"Nebraska"	"31"	"1984"	"1984"	"Male"	"M"	142	774254	18.3	0.0%
	"Nebraska"	"31"	"1985"	"1985"	"Female"	"F"	25	812288	3.1	0.0%
	"Nebraska"	"31"	"1985"	"1985"	"Male"	"M"	153	772080	19.8	0.0%
	"Nebraska"	"31"	"1986"	"1986"	"Female"	"F"	46	806864	5.7	0.0%
	"Nebraska"	"31"	"1986"	"1986"	"Male"	"M"	183	766537	23.9	0.0%
	"Nebraska"	"31"	"1987"	"1987"	"Female"	"F"	31	802983	3.9	0.0%
	"Nebraska"	"31"	"1987"	"1987"	"Male"	"M"	158	762637	20.7	0.0%
	"Nebraska"	"31"	"1988"	"1988"	"Female"	"F"	38	805516	4.7	0.0%
	"Nebraska"	"31"	"1988"	"1988"	"Male"	"M"	128	765422	16.7	0.0%
	"Nebraska"	"31"	"1989"	"1989"	"Female"	"F"	38	807136	4.7	0.0%
	"Nebraska"	"31"	"1989"	"1989"	"Male"	"M"	136	767628	17.7	0.0%
	"Nebraska"	"31"	"1990"	"1990"	"Female"	"F"	42	808918	5.2	0.0%
	"Nebraska"	"31"	"1990"	"1990"	"Male"	"M"	178	769146	23.1	0.0%
	"Nebraska"	"31"	"1991"	"1991"	"Female"	"F"	34	817061	4.2	0.0%
	"Nebraska"	"31"	"1991"	"1991"	"Male"	"M"	157	779620	20.1	0.0%
	"Nebraska"	"31"	"1992"	"1992"	"Female"	"F"	46	824162	5.6	0.0%
	"Nebraska"	"31"	"1992"	"1992"	"Male"	"M"	142	788077	18.0	0.0%
	"Nebraska"	"31"	"1993"	"1993"	"Female"	"F"	26	831024	3.1	0.0%
	"Nebraska"	"31"	"1993"	"1993"	"Male"	"M"	145	795366	18.2	0.0%
	"Nebraska"	"31"	"1994"	"1994"	"Female"	"F"	25	836901	3.0	0.0%
	"Nebraska"	"31"	"1994"	"1994"	"Male"	"M"	163	802852	20.3	0.0%
	"Nebraska"	"31"	"1995"	"1995"	"Female"	"F"	32	845332	3.8	0.0%
	"Nebraska"	"31"	"1995"	"1995"	"Male"	"M"	155	812358	19.1	0.0%
	"Nebraska"	"31"	"1996"	"1996"	"Female"	"F"	30	852731	3.5	0.0%
	"Nebraska"	"31"	"1996"	"1996"	"Male"	"M"	159	821692	19.4	0.0%
	"Nebraska"	"31"	"1997"	"1997"	"Female"	"F"	40	858264	4.7	0.0%
	"Nebraska"	"31"	"1997"	"1997"	"Male"	"M"	136	828596	16.4	0.0%
	"Nebraska"	"31"	"1998"	"1998"	"Female"	"F"	32	862346	3.7	0.0%
	"Nebraska"	"31"	"1998"	"1998"	"Male"	"M"	172	834118	20.6	0.0%
	"Nevada"	"32"	"1979"	"1979"	"Female"	"F"	43	378695	11.4	0.0%
	"Nevada"	"32"	"1979"	"1979"	"Male"	"M"	132	388188	34.0	0.0%
	"Nevada"	"32"	"1980"	"1980"	"Female"	"F"	61	396477	15.4	0.0%
	"Nevada"	"32"	"1980"	"1980"	"Male"	"M"	122	406110	30.0	0.0%
	"Nevada"	"32"	"1981"	"1981"	"Female"	"F"	47	418693	11.2	0.0%
	"Nevada"	"32"	"1981"	"1981"	"Male"	"M"	161	430565	37.4	0.0%
	"Nevada"	"32"	"1982"	"1982"	"Female"	"F"	60	434932	13.8	0.0%
	"Nevada"	"32"	"1982"	"1982"	"Male"	"M"	194	447797	43.3	0.0%
	"Nevada"	"32"	"1983"	"1983"	"Female"	"F"	48	443929	10.8	0.0%
	"Nevada"	"32"	"1983"	"1983"	"Male"	"M"	163	458396	35.6	0.0%
	"Nevada"	"32"	"1984"	"1984"	"Female"	"F"	58	455658	12.7	0.0%
	"Nevada"	"32"	"1984"	"1984"	"Male"	"M"	190	469832	40.4	0.0%
	"Nevada"	"32"	"1985"	"1985"	"Female"	"F"	36	468305	7.7	0.0%
	"Nevada"	"32"	"1985"	"1985"	"Male"	"M"	174	483446	36.0	0.0%
	"Nevada"	"32"	"1986"	"1986"	"Female"	"F"	50	482651	10.4	0.0%
	"Nevada"	"32"	"1986"	"1986"	"Male"	"M"	183	498943	36.7	0.0%
	"Nevada"	"32"	"1987"	"1987"	"Female"	"F"	65	503414	12.9	0.0%
	"Nevada"	"32"	"1987"	"1987"	"Male"	"M"	201	521094	38.6	0.0%
	"Nevada"	"32"	"1988"	"1988"	"Female"	"F"	50	529077	9.5	0.0%
	"Nevada"	"32"	"1988"	"1988"	"Male"	"M"	224	547454	40.9	0.0%
	"Nevada"	"32"	"1989"	"1989"	"Female"	"F"	43	558674	7.7	0.0%
	"Nevada"	"32"	"1989"	"1989"	"Male"	"M"	214	580600	36.9	0.0%
	"Nevada"	"32"	"1990"	"1990"	"Female"	"F"	53	590640	9.0	0.0%
	"Nevada"	"32"	"1990"	"1990"	"Male"	"M"	241	612301	39.4	0.0%
	"Nevada"	"32"	"1991"	"1991"	"Female"	"F"	70	636387	11.0	0.0%
	"Nevada"	"32"	"1991"	"1991"	"Male"	"M"	249	660019	37.7	0.0%
	"Nevada"	"32"	"1992"	"1992"	"Female"	"F"	61	664380	9.2	0.0%
	"Nevada"	"32"	"1992"	"1992"	"Male"	"M"	268	687837	39.0	0.0%
	"Nevada"	"32"	"1993"	"1993"	"Female"	"F"	60	694017	8.6	0.0%
	"Nevada"	"32"	"1993"	"1993"	"Male"	"M"	263	717545	36.7	0.0%
	"Nevada"	"32"	"1994"	"1994"	"Female"	"F"	73	736978	9.9	0.0%
	"Nevada"	"32"	"1994"	"1994"	"Male"	"M"	268	762762	35.1	0.0%
	"Nevada"	"32"	"1995"	"1995"	"Female"	"F"	72	777435	9.3	0.0%
	"Nevada"	"32"	"1995"	"1995"	"Male"	"M"	323	804528	40.1	0.1%
	"Nevada"	"32"	"1996"	"1996"	"Female"	"F"	57	819278	7.0	0.0%
	"Nevada"	"32"	"1996"	"1996"	"Male"	"M"	278	847711	32.8	0.0%
	"Nevada"	"32"	"1997"	"1997"	"Female"	"F"	81	867079	9.3	0.0%
	"Nevada"	"32"	"1997"	"1997"	"Male"	"M"	330	897416	36.8	0.1%
	"Nevada"	"32"	"1998"	"1998"	"Female"	"F"	87	910831	9.6	0.0%
	"Nevada"	"32"	"1998"	"1998"	"Male"	"M"	310	943265	32.9	0.1%
	"New Hampshire"	"33"	"1979"	"1979"	"Female"	"F"	17	467349	3.6 (Unreliable)	0.0%
	"New Hampshire"	"33"	"1979"	"1979"	"Male"	"M"	83	444956	18.7	0.0%
	"New Hampshire"	"33"	"1980"	"1980"	"Female"	"F"	23	472796	4.9	0.0%
	"New Hampshire"	"33"	"1980"	"1980"	"Male"	"M"	78	449061	17.4	0.0%
	"New Hampshire"	"33"	"1981"	"1981"	"Female"	"F"	27	480606	5.6	0.0%
	"New Hampshire"	"33"	"1981"	"1981"	"Male"	"M"	100	456631	21.9	0.0%
	"New Hampshire"	"33"	"1982"	"1982"	"Female"	"F"	21	486309	4.3	0.0%
	"New Hampshire"	"33"	"1982"	"1982"	"Male"	"M"	90	462250	19.5	0.0%
	"New Hampshire"	"33"	"1983"	"1983"	"Female"	"F"	19	490966	3.9 (Unreliable)	0.0%
	"New Hampshire"	"33"	"1983"	"1983"	"Male"	"M"	90	467550	19.2	0.0%
	"New Hampshire"	"33"	"1984"	"1984"	"Female"	"F"	25	500156	5.0	0.0%
	"New Hampshire"	"33"	"1984"	"1984"	"Male"	"M"	98	477330	20.5	0.0%
	"New Hampshire"	"33"	"1985"	"1985"	"Female"	"F"	27	510616	5.3	0.0%
	"New Hampshire"	"33"	"1985"	"1985"	"Male"	"M"	108	487638	22.1	0.0%
	"New Hampshire"	"33"	"1986"	"1986"	"Female"	"F"	18	524354	3.4 (Unreliable)	0.0%
	"New Hampshire"	"33"	"1986"	"1986"	"Male"	"M"	115	502037	22.9	0.0%
	"New Hampshire"	"33"	"1987"	"1987"	"Female"	"F"	41	539236	7.6	0.0%
	"New Hampshire"	"33"	"1987"	"1987"	"Male"	"M"	107	516901	20.7	0.0%
	"New Hampshire"	"33"	"1988"	"1988"	"Female"	"F"	26	552992	4.7	0.0%
	"New Hampshire"	"33"	"1988"	"1988"	"Male"	"M"	116	530946	21.8	0.0%
	"New Hampshire"	"33"	"1989"	"1989"	"Female"	"F"	26	563537	4.6	0.0%
	"New Hampshire"	"33"	"1989"	"1989"	"Male"	"M"	100	542022	18.4	0.0%
	"New Hampshire"	"33"	"1990"	"1990"	"Female"	"F"	27	565574	4.8	0.0%
	"New Hampshire"	"33"	"1990"	"1990"	"Male"	"M"	122	543500	22.4	0.0%
	"New Hampshire"	"33"	"1991"	"1991"	"Female"	"F"	26	567065	4.6	0.0%
	"New Hampshire"	"33"	"1991"	"1991"	"Male"	"M"	104	543095	19.1	0.0%
	"New Hampshire"	"33"	"1992"	"1992"	"Female"	"F"	22	570628	3.9	0.0%
	"New Hampshire"	"33"	"1992"	"1992"	"Male"	"M"	115	547338	21.0	0.0%
	"New Hampshire"	"33"	"1993"	"1993"	"Female"	"F"	37	576032	6.4	0.0%
	"New Hampshire"	"33"	"1993"	"1993"	"Male"	"M"	107	553535	19.3	0.0%
	"New Hampshire"	"33"	"1994"	"1994"	"Female"	"F"	28	582499	4.8	0.0%
	"New Hampshire"	"33"	"1994"	"1994"	"Male"	"M"	109	560154	19.5	0.0%
	"New Hampshire"	"33"	"1995"	"1995"	"Female"	"F"	20	589683	3.4	0.0%
	"New Hampshire"	"33"	"1995"	"1995"	"Male"	"M"	117	567832	20.6	0.0%
	"New Hampshire"	"33"	"1996"	"1996"	"Female"	"F"	32	598184	5.3	0.0%
	"New Hampshire"	"33"	"1996"	"1996"	"Male"	"M"	105	576643	18.2	0.0%
	"New Hampshire"	"33"	"1997"	"1997"	"Female"	"F"	34	605468	5.6	0.0%
	"New Hampshire"	"33"	"1997"	"1997"	"Male"	"M"	102	583912	17.5	0.0%
	"New Hampshire"	"33"	"1998"	"1998"	"Female"	"F"	35	613941	5.7	0.0%
	"New Hampshire"	"33"	"1998"	"1998"	"Male"	"M"	119	592173	20.1	0.0%
	"New Jersey"	"34"	"1979"	"1979"	"Female"	"F"	133	3834734	3.5	0.0%
	"New Jersey"	"34"	"1979"	"1979"	"Male"	"M"	417	3542157	11.8	0.1%
	"New Jersey"	"34"	"1980"	"1980"	"Female"	"F"	97	3833707	2.5	0.0%
	"New Jersey"	"34"	"1980"	"1980"	"Male"	"M"	450	3535324	12.7	0.1%
	"New Jersey"	"34"	"1981"	"1981"	"Female"	"F"	128	3853708	3.3	0.0%
	"New Jersey"	"34"	"1981"	"1981"	"Male"	"M"	402	3557086	11.3	0.1%
	"New Jersey"	"34"	"1982"	"1982"	"Female"	"F"	153	3864318	4.0	0.0%
	"New Jersey"	"34"	"1982"	"1982"	"Male"	"M"	425	3571798	11.9	0.1%
	"New Jersey"	"34"	"1983"	"1983"	"Female"	"F"	131	3882747	3.4	0.0%
	"New Jersey"	"34"	"1983"	"1983"	"Male"	"M"	433	3589806	12.1	0.1%
	"New Jersey"	"34"	"1984"	"1984"	"Female"	"F"	154	3905264	3.9	0.0%
